,Adj. Close,HL_PCT,PCT_change,Adj. Volume
0,50.32284179174975,3.7125629142373215,0.3249675032496302,44659000.0
1,54.32268893670621,0.7109223525066757,7.227007227007233,22834300.0
2,54.86937650886954,3.7294332723948553,-1.2278801011195293,18256100.0
3,52.597363020888004,6.417469247639931,-5.726357425386549,15247300.0
4,53.16411252230503,1.8867924528301756,1.1836578846888175,9188600.0
5,54.12206964416921,0.03706792697617047,2.8203906622200985,7094800.0
6,53.23934475700641,2.3268959020254334,-1.8038852913968555,6211700.0
7,51.162935079248456,3.4114302519360753,-3.1060030395136704,5196700.0
8,51.343492442531755,1.3089772394256038,0.04886630179830727,4917800.0
9,50.28021019208565,2.7132169576059946,-2.385589094449865,9138200.0
10,50.91216096357722,0.8472071717072011,2.4422242405893893,15118600.0
11,50.15983861656346,1.7298270172982442,-0.9311540366517872,5152400.0
12,50.947269339771175,0.4134672179562877,0.5643005643005604,5847500.0
13,51.30838406633777,0.7135874877810452,1.5485407980941073,4985600.0
14,51.31339954865121,0.3909686247678458,-0.18536585365852148,4061700.0
15,52.82807520730554,1.1677584733694295,3.8040800236522982,8698800.0
16,53.91643486931878,0.846511627906971,0.8159054675044759,7844100.0
17,55.917612312375354,0.4574401291595754,3.769545793000759,10828900.0
18,56.17340191036004,1.99107142857144,1.3024602026049243,10713000.0
19,57.161451926104746,1.605685706764952,1.4509524657290267,9266300.0
20,58.926901700430356,0.0,2.683097360601287,9472500.0
21,59.86479689304082,1.8766756032171572,2.0607097050021235,10628700.0
22,59.10244358140022,2.189409368635459,-1.9633943427620848,7228700.0
23,59.37327962632518,1.0897110998479518,0.791826309067695,7581200.0
24,60.597057310800885,1.4980963416652533,1.6661056883204188,8535600.0
25,60.10052456177181,3.5633814570641613,-0.9423824088616948,9123400.0
26,59.31309383856409,2.215457466598992,-1.0873201739712086,7066100.0
27,63.62640862810958,0.4256660886016163,4.713165497317366,16929000.0
28,65.74294216437494,3.0057979859627717,3.5959851418635758,30516400.0
29,65.00065078198803,2.083333333333341,-0.2301788312458147,13758000.0
30,66.4952645113887,1.2520742193392582,1.3608562691131623,15124800.0
31,67.73910412511809,1.340145120687093,-0.1589355017556713,13022700.0
32,69.39922877086177,0.1156320011563192,2.7550868854894044,14973200.0
33,68.75223155242995,0.9994163991829106,-0.4285610517904901,13381400.0
34,69.63997192190615,0.7418077061577395,1.6769185705916911,14115000.0
35,69.07823790280256,1.4158135482465803,-0.7208246233691294,11069500.0
36,67.83941377138656,2.6615407363596493,-1.2772790307277169,10472100.0
37,68.91272698645953,0.15283842794761784,2.163729645326775,11665500.0
38,70.6681457961583,1.8807665010645715,-1.633621893325856,19766200.0
39,71.21984885063503,0.26760563380283503,0.6949368883845811,10442100.0
40,72.2781156187677,0.9645409756436188,-0.5795101759227476,13194700.0
41,74.81093418704735,0.026816840976132825,4.220234768026842,14036300.0
42,74.19904534480949,3.0147357036636646,-1.7009966777408518,18109800.0
43,70.46251102130786,6.0502526870239866,-5.035825334595111,22722600.0
44,74.92127479794269,0.5020752443432821,3.6425449247207333,29149800.0
45,86.48196153038731,4.488778054862847,1.1705342212573375,73710000.0
46,93.99013855358456,3.7513340448238797,6.3081461311549845,65462800.0
47,91.18146845806656,5.96259625962592,-2.493443247215056,44569500.0
48,93.27292458276476,1.9089100392536609,1.8963448377888068,26686200.0
49,96.9492731185053,0.5638903259182579,3.5739163049884857,29663900.0
50,95.61515482313423,4.8835501468737,-4.138381857494847,42282600.0
51,98.3184997900703,0.8366066418405436,1.3074935400516707,24425300.0
52,97.73670384171301,2.247652281007851,-1.9423338197554625,22669900.0
53,96.131749501417,5.180779464705001,-3.289772440587335,27749600.0
54,92.63595832895979,3.0860855441256034,-1.885790172642794,28790300.0
55,84.93719297785242,7.6468851490994965,-6.95054945054945,39626500.0
56,86.54214731814842,1.6748768472906124,0.9891138944164912,22361200.0
57,84.61118662747978,3.8529934795495207,-3.1016657093624467,22106200.0
58,84.1898861131521,2.7761229596091956,-1.6464522177301113,21266700.0
59,91.79335730030441,0.3988635121844579,8.091188282541943,29941000.0
60,91.28177810433505,4.285714285714319,-1.743778005722603,33458700.0
61,92.72122152828804,1.8661762319467448,2.449431975616545,23779100.0
62,86.53963957699172,4.0134457677707225,-1.0579735076552563,41792900.0
63,86.51706990658128,2.8985507246376945,2.058927937522155,36229500.0
64,84.02939067912249,4.1064820341411075,-1.6784037558685498,33225900.0
65,84.96227038941954,0.34238488783941423,0.20111203123151405,17521000.0
66,82.8056129946468,2.6650514839491204,-2.075919335705815,24711600.0
67,84.01935971449566,1.9758834765997948,-0.23523806687906565,24801700.0
68,87.65056890941534,1.4019226367589903,-0.045756119881017576,30531400.0
69,89.97273722053112,0.3567645911143295,2.0420932878270786,12947200.0
70,90.80530728455969,1.0494338580502394,0.4410418573687481,21311800.0
71,91.2717471397082,0.5605011539729602,0.7083563918096243,15384600.0
72,90.25861971239635,1.4114247610580033,-0.9957638774275268,15712400.0
73,89.97775270284454,1.1761426978818204,-0.2779321845469844,12509200.0
74,90.47930093418705,0.3658536585365828,0.2222222222222207,11726600.0
75,88.41793770336935,2.5015599296613846,-1.5854407413610434,12495400.0
76,85.98041329904481,2.782476812693225,-2.5965909090909083,13728000.0
77,85.25316836359818,2.176726673726323,-0.3458990443806205,15068500.0
78,86.98350976172979,0.04036210574873313,1.8678414096916005,15292600.0
79,86.09075390994019,1.88173609088258,-1.026350689038766,8625700.0
80,85.48889603232917,1.6016427104722848,-0.9184444573620818,9627500.0
